0.04,0.26,0.7,0.06,0.04,0.9,0.216
0.04,0.26,0.7,0.06,0.06,0.88,0.1824
0.04,0.26,0.7,0.06,0.08,0.86,0.1504
0.04,0.26,0.7,0.06,0.1,0.84,0.12
0.04,0.26,0.7,0.06,0.12,0.82,0.0911999999999999
0.04,0.26,0.7,0.06,0.14,0.8,0.0639999999999998
0.04,0.26,0.7,0.06,0.16,0.78,0.0384
0.04,0.26,0.7,0.06,0.18,0.76,0.0144
0.04,0.26,0.7,0.06,0.76,0.18,0.0144
0.04,0.26,0.7,0.06,0.78,0.16,0.0384000000000002
0.04,0.26,0.7,0.06,0.8,0.14,0.0640000000000003
0.04,0.26,0.7,0.06,0.82,0.12,0.0912000000000002
0.04,0.26,0.7,0.06,0.84,0.1,0.12
0.04,0.26,0.7,0.06,0.86,0.08,0.1504
0.04,0.26,0.7,0.06,0.88,0.0599999999999999,0.1824
0.04,0.26,0.7,0.06,0.9,0.0399999999999999,0.216
0.04,0.26,0.7,0.06,0.92,0.0199999999999999,0.2512
0.04,0.28,0.68,0.06,0.02,0.92,0.268
0.04,0.28,0.68,0.06,0.04,0.9,0.2328
0.04,0.28,0.68,0.06,0.06,0.88,0.1992
0.04,0.28,0.68,0.06,0.08,0.86,0.1672
0.04,0.28,0.68,0.06,0.1,0.84,0.1368
0.04,0.28,0.68,0.06,0.12,0.82,0.108
0.04,0.28,0.68,0.06,0.14,0.8,0.0807999999999998
0.04,0.28,0.68,0.06,0.16,0.78,0.0551999999999999
0.04,0.28,0.68,0.06,0.18,0.76,0.0311999999999999
0.04,0.28,0.68,0.06,0.2,0.74,0.00880000000000014
0.04,0.28,0.68,0.06,0.74,0.2,0.00880000000000014
0.04,0.28,0.68,0.06,0.76,0.18,0.0311999999999999
0.04,0.28,0.68,0.06,0.78,0.16,0.0552000000000001
0.04,0.28,0.68,0.06,0.8,0.14,0.0808000000000002
0.04,0.28,0.68,0.06,0.82,0.12,0.108
0.04,0.28,0.68,0.06,0.84,0.1,0.1368
0.04,0.28,0.68,0.06,0.86,0.08,0.1672
0.04,0.28,0.68,0.06,0.88,0.0599999999999999,0.1992
0.04,0.28,0.68,0.06,0.9,0.0399999999999999,0.2328
0.04,0.28,0.68,0.06,0.92,0.0199999999999999,0.268
0.04,0.3,0.66,0.06,0.02,0.92,0.2832
0.04,0.3,0.66,0.06,0.04,0.9,0.248
0.04,0.3,0.66,0.06,0.06,0.88,0.2144
0.04,0.3,0.66,0.06,0.08,0.86,0.1824
0.04,0.3,0.66,0.06,0.1,0.84,0.152
0.04,0.3,0.66,0.06,0.12,0.82,0.1232
0.04,0.3,0.66,0.06,0.14,0.8,0.0959999999999996
0.04,0.3,0.66,0.06,0.16,0.78,0.0703999999999998
0.04,0.3,0.66,0.06,0.18,0.76,0.0463999999999998
0.04,0.3,0.66,0.06,0.2,0.74,0.024
0.04,0.3,0.66,0.06,0.22,0.72,0.00319999999999987
0.04,0.3,0.66,0.06,0.72,0.22,0.00319999999999987
0.04,0.3,0.66,0.06,0.74,0.2,0.024
0.04,0.3,0.66,0.06,0.76,0.18,0.0463999999999998
0.04,0.3,0.66,0.06,0.78,0.16,0.0704
0.04,0.3,0.66,0.06,0.8,0.14,0.0960000000000001
0.04,0.3,0.66,0.06,0.82,0.12,0.1232
0.04,0.3,0.66,0.06,0.84,0.1,0.152
0.04,0.3,0.66,0.06,0.86,0.08,0.1824
0.04,0.3,0.66,0.06,0.88,0.0599999999999999,0.2144
0.04,0.3,0.66,0.06,0.9,0.0399999999999999,0.248
0.04,0.3,0.66,0.06,0.92,0.0199999999999999,0.2832
0.04,0.32,0.64,0.06,0.02,0.92,0.2968
0.04,0.32,0.64,0.06,0.04,0.9,0.2616
0.04,0.32,0.64,0.06,0.06,0.88,0.228
0.04,0.32,0.64,0.06,0.08,0.86,0.196
0.04,0.32,0.64,0.06,0.1,0.84,0.1656
0.04,0.32,0.64,0.06,0.12,0.82,0.1368
0.04,0.32,0.64,0.06,0.14,0.8,0.1096
0.04,0.32,0.64,0.06,0.16,0.78,0.0840000000000001
0.04,0.32,0.64,0.06,0.18,0.76,0.0600000000000001
0.04,0.32,0.64,0.06,0.2,0.74,0.0376000000000003
0.04,0.32,0.64,0.06,0.22,0.72,0.0168000000000001
0.04,0.32,0.64,0.06,0.72,0.22,0.0168000000000001
0.04,0.32,0.64,0.06,0.74,0.2,0.0376000000000003
0.04,0.32,0.64,0.06,0.76,0.18,0.0600000000000001
0.04,0.32,0.64,0.06,0.78,0.16,0.0840000000000003
0.04,0.32,0.64,0.06,0.8,0.14,0.1096
0.04,0.32,0.64,0.06,0.82,0.12,0.1368
0.04,0.32,0.64,0.06,0.84,0.1,0.1656
0.04,0.32,0.64,0.06,0.86,0.08,0.196
0.04,0.32,0.64,0.06,0.88,0.0599999999999999,0.228
0.04,0.32,0.64,0.06,0.9,0.0399999999999999,0.2616
0.04,0.32,0.64,0.06,0.92,0.0199999999999999,0.2968
0.04,0.34,0.62,0.06,0.02,0.92,0.3088
0.04,0.34,0.62,0.06,0.04,0.9,0.2736
0.04,0.34,0.62,0.06,0.06,0.88,0.24
0.04,0.34,0.62,0.06,0.08,0.86,0.208
0.04,0.34,0.62,0.06,0.1,0.84,0.1776
0.04,0.34,0.62,0.06,0.12,0.82,0.1488
0.04,0.34,0.62,0.06,0.14,0.8,0.1216
0.04,0.34,0.62,0.06,0.16,0.78,0.0960000000000001
0.04,0.34,0.62,0.06,0.18,0.76,0.0720000000000001
0.04,0.34,0.62,0.06,0.2,0.74,0.0496000000000003
0.04,0.34,0.62,0.06,0.22,0.72,0.0288000000000002
0.04,0.34,0.62,0.06,0.24,0.7,0.00960000000000005
0.04,0.34,0.62,0.06,0.7,0.24,0.00960000000000027
0.04,0.34,0.62,0.06,0.72,0.22,0.0288000000000002
0.04,0.34,0.62,0.06,0.74,0.2,0.0496000000000003
0.04,0.34,0.62,0.06,0.76,0.18,0.0720000000000001
0.04,0.34,0.62,0.06,0.78,0.16,0.0960000000000003
0.04,0.34,0.62,0.06,0.8,0.14,0.1216
0.04,0.34,0.62,0.06,0.82,0.12,0.1488
0.04,0.34,0.62,0.06,0.84,0.1,0.1776
0.04,0.34,0.62,0.06,0.86,0.08,0.208
0.04,0.34,0.62,0.06,0.88,0.0599999999999999,0.24
0.04,0.34,0.62,0.06,0.9,0.0399999999999999,0.2736
0.04,0.34,0.62,0.06,0.92,0.0199999999999999,0.3088
0.04,0.36,0.6,0.06,0.02,0.92,0.3192
0.04,0.36,0.6,0.06,0.04,0.9,0.284
0.04,0.36,0.6,0.06,0.06,0.88,0.2504
0.04,0.36,0.6,0.06,0.08,0.86,0.2184
0.04,0.36,0.6,0.06,0.1,0.84,0.188
0.04,0.36,0.6,0.06,0.12,0.82,0.1592
0.04,0.36,0.6,0.06,0.14,0.8,0.132
0.04,0.36,0.6,0.06,0.16,0.78,0.1064
0.04,0.36,0.6,0.06,0.18,0.76,0.0823999999999998
0.04,0.36,0.6,0.06,0.2,0.74,0.0600000000000001
0.04,0.36,0.6,0.06,0.22,0.72,0.0391999999999999
0.04,0.36,0.6,0.06,0.24,0.7,0.0199999999999998
0.04,0.36,0.6,0.06,0.26,0.68,0.00239999999999974
0.04,0.36,0.6,0.06,0.68,0.26,0.00239999999999996
0.04,0.36,0.6,0.06,0.7,0.24,0.02
0.04,0.36,0.6,0.06,0.72,0.22,0.0391999999999999
0.04,0.36,0.6,0.06,0.74,0.2,0.0600000000000001
0.04,0.36,0.6,0.06,0.76,0.18,0.0823999999999998
0.04,0.36,0.6,0.06,0.78,0.16,0.1064
0.04,0.36,0.6,0.06,0.8,0.14,0.132
0.04,0.36,0.6,0.06,0.82,0.12,0.1592
0.04,0.36,0.6,0.06,0.84,0.1,0.188
0.04,0.36,0.6,0.06,0.86,0.08,0.2184
0.04,0.36,0.6,0.06,0.88,0.0599999999999999,0.2504
0.04,0.36,0.6,0.06,0.9,0.0399999999999999,0.284
0.04,0.36,0.6,0.06,0.92,0.0199999999999999,0.3192
0.04,0.38,0.58,0.06,0.02,0.92,0.328
0.04,0.38,0.58,0.06,0.04,0.9,0.2928
0.04,0.38,0.58,0.06,0.06,0.88,0.2592
0.04,0.38,0.58,0.06,0.08,0.86,0.2272
